suite,run,model_size,resolution,condition,series,checkpoint,checkpoint_step,eval_type,metric,horizon,horizon_s,value,source_path
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0025000,B,64,Text,CDiT-B 64px Text,0025000,25000,time,dreamsim,16s,16,0.5845769047737122,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0025000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0025000,B,64,Text,CDiT-B 64px Text,0025000,25000,time,fid,1s,1,131.31173706054688,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0025000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0025000,B,64,Text,CDiT-B 64px Text,0025000,25000,time,fid,2s,2,128.34454345703125,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0025000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0025000,B,64,Text,CDiT-B 64px Text,0025000,25000,time,fid,4s,4,125.04034423828125,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0025000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0025000,B,64,Text,CDiT-B 64px Text,0025000,25000,time,fid,8s,8,121.52645874023438,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0025000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0025000,B,64,Text,CDiT-B 64px Text,0025000,25000,time,fid,16s,16,120.69924926757812,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0025000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,lpips,1s,1,0.35429009795188904,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,dreamsim,1s,1,0.5407735109329224,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,lpips,2s,2,0.3799518346786499,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,dreamsim,2s,2,0.5520330667495728,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,lpips,4s,4,0.41538095474243164,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,dreamsim,4s,4,0.5597554445266724,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,lpips,8s,8,0.4461004137992859,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,dreamsim,8s,8,0.5614778995513916,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,lpips,16s,16,0.4713738262653351,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,dreamsim,16s,16,0.577366828918457,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,fid,1s,1,131.0561065673828,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,fid,2s,2,132.70701599121094,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,fid,4s,4,123.73420715332031,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,fid,8s,8,118.53005981445312,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_0030000,B,64,Text,CDiT-B 64px Text,0030000,30000,time,fid,16s,16,122.31019592285156,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_0030000/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,lpips,1s,1,0.35538116097450256,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,dreamsim,1s,1,0.5399279594421387,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,lpips,2s,2,0.3878914713859558,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,dreamsim,2s,2,0.5545133352279663,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,lpips,4s,4,0.4120037853717804,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,dreamsim,4s,4,0.5573759078979492,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,lpips,8s,8,0.4469318389892578,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,dreamsim,8s,8,0.5645548701286316,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,lpips,16s,16,0.4712269604206085,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,dreamsim,16s,16,0.5802125334739685,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,fid,1s,1,128.58743286132812,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,fid,2s,2,129.21873474121094,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,fid,4s,4,124.27082824707031,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,fid,8s,8,119.18643188476562,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_64_text_dense,nwm_cdit_b_recon_64_text_dense_latest,B,64,Text,CDiT-B 64px Text,latest,,time,fid,16s,16,126.06278991699219,artifacts/summaries/eval_scand_text/eval_b_scand_64_text_dense/nwm_cdit_b_recon_64_text_dense_latest/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,1s,1,0.3736804723739624,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,1s,1,0.3017005920410156,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,2s,2,0.40517404675483704,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,2s,2,0.3245105445384979,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,4s,4,0.43630215525627136,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,4s,4,0.3403579592704773,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,8s,8,0.4648810923099518,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,8s,8,0.363509863615036,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,lpips,16s,16,0.5051772594451904,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,dreamsim,16s,16,0.39512547850608826,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,1s,1,62.126861572265625,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,2s,2,63.071563720703125,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,4s,4,67.37445068359375,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,8s,8,66.86483764648438,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0005000,B,224,Text,CDiT-B 224px Text,0005000,5000,time,fid,16s,16,71.58625793457031,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0005000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,1s,1,0.4437846541404724,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,1s,1,0.4137461185455322,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,2s,2,0.4832989573478699,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,2s,2,0.4484896659851074,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,4s,4,0.5191928148269653,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,4s,4,0.4718589782714844,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,8s,8,0.558678388595581,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,8s,8,0.5011928677558899,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,lpips,16s,16,0.5996564626693726,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,dreamsim,16s,16,0.5416751503944397,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,1s,1,94.45468139648438,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,2s,2,104.41815185546875,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,4s,4,109.12994384765625,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,8s,8,112.54876708984375,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0010000,B,224,Text,CDiT-B 224px Text,0010000,10000,time,fid,16s,16,127.75442504882812,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0010000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,1s,1,0.4982163608074188,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,1s,1,0.49736952781677246,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,2s,2,0.5430989265441895,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,2s,2,0.5306457281112671,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,4s,4,0.5821642279624939,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,4s,4,0.5530478358268738,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,8s,8,0.617181122303009,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,8s,8,0.5791322588920593,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,lpips,16s,16,0.6464508771896362,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,dreamsim,16s,16,0.6122218370437622,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,1s,1,125.61386108398438,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,2s,2,138.33151245117188,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,4s,4,139.68380737304688,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,8s,8,147.53118896484375,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0015000,B,224,Text,CDiT-B 224px Text,0015000,15000,time,fid,16s,16,163.89088439941406,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0015000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,1s,1,0.5262093544006348,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,1s,1,0.533305287361145,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,2s,2,0.5667577385902405,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,2s,2,0.5568822622299194,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,4s,4,0.6018576622009277,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,4s,4,0.5771958231925964,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,8s,8,0.6379832029342651,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,8s,8,0.6007664799690247,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,lpips,16s,16,0.6602445244789124,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,dreamsim,16s,16,0.62714022397995,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,fid,1s,1,145.90008544921875,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
eval_b_scand_raw_text_dense,nwm_cdit_b_recon_raw_text_dense_0020000,B,224,Text,CDiT-B 224px Text,0020000,20000,time,fid,2s,2,150.387939453125,artifacts/summaries/eval_scand_text/eval_b_scand_raw_text_dense/nwm_cdit_b_recon_raw_text_dense_0020000/scand_time.json
