series,step,run_name,metric,horizon,value,source_path
128 No Text,50000,nwm_cdit_s_recon_128_0050000,fid,4s,32.04020690917969,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0050000/recon_time.json
128 No Text,50000,nwm_cdit_s_recon_128_0050000,fid,8s,30.995712280273438,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0050000/recon_time.json
128 No Text,50000,nwm_cdit_s_recon_128_0050000,fid,16s,38.06980895996094,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0050000/recon_time.json
128 No Text,50000,nwm_cdit_s_recon_128_0050000,lpips,1s,0.2405015081167221,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0050000/recon_time.json
128 No Text,50000,nwm_cdit_s_recon_128_0050000,lpips,2s,0.26245492696762085,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0050000/recon_time.json
128 No Text,50000,nwm_cdit_s_recon_128_0050000,lpips,4s,0.29111188650131226,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0050000/recon_time.json
128 No Text,50000,nwm_cdit_s_recon_128_0050000,lpips,8s,0.3254862427711487,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0050000/recon_time.json
128 No Text,50000,nwm_cdit_s_recon_128_0050000,lpips,16s,0.38536834716796875,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0050000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,dreamsim,1s,0.16599668562412262,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,dreamsim,2s,0.1752053052186966,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,dreamsim,4s,0.18097920715808868,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,dreamsim,8s,0.20079979300498962,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,dreamsim,16s,0.24757973849773407,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,fid,1s,31.676681518554688,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,fid,2s,32.429718017578125,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,fid,4s,31.267501831054688,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,fid,8s,31.854400634765625,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,fid,16s,36.657257080078125,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,lpips,1s,0.23424318432807922,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,lpips,2s,0.26039382815361023,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,lpips,4s,0.2851569354534149,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,lpips,8s,0.32252392172813416,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,55000,nwm_cdit_s_recon_128_0055000,lpips,16s,0.38636544346809387,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_0055000/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,dreamsim,1s,0.16517868638038635,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,dreamsim,2s,0.17213074862957,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,dreamsim,4s,0.1806386113166809,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,dreamsim,8s,0.1948830783367157,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,dreamsim,16s,0.24568146467208862,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,fid,1s,31.700790405273438,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,fid,2s,31.603759765625,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,fid,4s,31.723403930664062,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,fid,8s,31.6712646484375,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,fid,16s,37.053070068359375,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,lpips,1s,0.234609916806221,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,lpips,2s,0.26003581285476685,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,lpips,4s,0.2834923565387726,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,lpips,8s,0.3184102475643158,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 No Text,57500,nwm_cdit_s_recon_128_latest,lpips,16s,0.38378193974494934,artifacts/summaries/eval/eval_s_recon_128/nwm_cdit_s_recon_128_latest/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,dreamsim,1s,0.2586793303489685,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,dreamsim,2s,0.2652534544467926,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,dreamsim,4s,0.27902114391326904,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,dreamsim,8s,0.28858259320259094,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,dreamsim,16s,0.33388379216194153,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,fid,1s,46.591339111328125,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,fid,2s,48.517974853515625,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,fid,4s,47.50132751464844,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,fid,8s,46.61170959472656,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,fid,16s,54.518707275390625,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,lpips,1s,0.35410061478614807,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,lpips,2s,0.3694084882736206,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,lpips,4s,0.39356729388237,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,lpips,8s,0.4123157262802124,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,5000,nwm_cdit_s_recon_128_text_dense_0005000,lpips,16s,0.46157822012901306,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0005000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,dreamsim,1s,0.20551542937755585,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,dreamsim,2s,0.21414825320243835,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,dreamsim,4s,0.22430865466594696,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,dreamsim,8s,0.24148264527320862,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,dreamsim,16s,0.2875344455242157,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,fid,1s,35.53851318359375,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,fid,2s,36.29042053222656,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,fid,4s,36.695343017578125,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,fid,8s,36.166748046875,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,fid,16s,42.705352783203125,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,lpips,1s,0.2921396493911743,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,lpips,2s,0.31593644618988037,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,lpips,4s,0.3376733660697937,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,lpips,8s,0.36880406737327576,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,10000,nwm_cdit_s_recon_128_text_dense_0010000,lpips,16s,0.4246577024459839,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0010000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,dreamsim,1s,0.1870119720697403,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,dreamsim,2s,0.1954292207956314,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,dreamsim,4s,0.20877598226070404,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,dreamsim,8s,0.22172245383262634,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,dreamsim,16s,0.2706083357334137,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,fid,1s,33.57501220703125,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,fid,2s,33.46630859375,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,fid,4s,33.96284484863281,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,fid,8s,33.17427062988281,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,fid,16s,39.158050537109375,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,lpips,1s,0.26631373167037964,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,lpips,2s,0.28821924328804016,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,lpips,4s,0.3145116865634918,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,lpips,8s,0.3486805558204651,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,15000,nwm_cdit_s_recon_128_text_dense_0015000,lpips,16s,0.4109066426753998,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0015000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,dreamsim,1s,0.17846544086933136,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,dreamsim,2s,0.18716789782047272,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,dreamsim,4s,0.19780154526233673,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,dreamsim,8s,0.21639741957187653,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,dreamsim,16s,0.26149478554725647,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,fid,1s,33.30311584472656,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,fid,2s,33.128570556640625,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,fid,4s,32.750762939453125,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,fid,8s,32.67036437988281,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,fid,16s,37.833831787109375,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,lpips,1s,0.25388288497924805,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,lpips,2s,0.27934563159942627,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,lpips,4s,0.3066276013851166,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,lpips,8s,0.3401540219783783,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,20000,nwm_cdit_s_recon_128_text_dense_0020000,lpips,16s,0.39723438024520874,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0020000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,dreamsim,1s,0.17465843260288239,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,dreamsim,2s,0.18158987164497375,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,dreamsim,4s,0.1931804120540619,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,dreamsim,8s,0.2093380093574524,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,dreamsim,16s,0.25423139333724976,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,fid,1s,32.46839904785156,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,fid,2s,31.749465942382812,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,fid,4s,32.5260009765625,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,fid,8s,31.842147827148438,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,fid,16s,37.99609375,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,lpips,1s,0.2496364265680313,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,lpips,2s,0.2733442485332489,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,lpips,4s,0.3001759350299835,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,lpips,8s,0.33350738883018494,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,25000,nwm_cdit_s_recon_128_text_dense_0025000,lpips,16s,0.3965991139411926,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0025000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,dreamsim,1s,0.17096437513828278,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,dreamsim,2s,0.17973771691322327,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,dreamsim,4s,0.18870626389980316,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,dreamsim,8s,0.2063949853181839,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,dreamsim,16s,0.24954962730407715,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,fid,1s,32.77372741699219,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,fid,2s,32.37384033203125,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,fid,4s,33.41960144042969,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,fid,8s,31.172195434570312,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,fid,16s,36.69294738769531,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,lpips,1s,0.24657365679740906,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,lpips,2s,0.2695358991622925,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,lpips,4s,0.29237666726112366,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,lpips,8s,0.32738515734672546,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
128 Text Dense,30000,nwm_cdit_s_recon_128_text_dense_0030000,lpips,16s,0.38733357191085815,artifacts/summaries/eval/eval_s_recon_128_text_dense/nwm_cdit_s_recon_128_text_dense_0030000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,dreamsim,1s,0.5832753777503967,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,dreamsim,2s,0.5927842259407043,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,dreamsim,4s,0.590324878692627,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,dreamsim,8s,0.595902681350708,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,dreamsim,16s,0.5873026251792908,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,fid,1s,127.15834045410156,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
64 No Text,5000,nwm_cdit_s_recon_64_0005000,fid,2s,127.71638488769531,artifacts/summaries/eval/eval_s_recon_64/nwm_cdit_s_recon_64_0005000/recon_time.json
